YEAR,UID,SITE_ID,DOC,DOC_ALERT,NTL,NTL_ALERT,PTL,PTL_ALERT,CN,CP,NP
2009,14563,FW08WY085,0.56,HS,34,S,58.7781,S,19.213400597541266,24.568049674955475,1.2786934592983736
2009,14564,FW08WY089,2.98,HS,124,S,45.3413,S,28.03429937417743,169.48079566163867,6.045479981488265
2009,14565,FW08WY090,15.37,H,1026,H,247.1025,H,17.475179066177795,160.3965143355369,9.178533377433316
2009,14566,FW08WY092,4.1,HS,540,S,191.2206,S,8.856971042649642,55.29010034239018,6.242551779400382
2009,14567,FW08RWY9906,1.5,S,126,S,88.7125,S,13.887236826454146,43.60182211596954,3.1397046554942687
2009,14568,FW08RWY9907,9.21,HS,488,S,72.9063,S,22.01582356233194,325.7562597059856,14.796460317902417
2009,14585,FW08CA222,0.57,H,28,NA,3.6794,R,23.747174973236582,399.4809275686036,16.822250563228025
2009,14586,FW08CA207,1.75,H,56,H,24.3838,H,36.45399666944213,185.06950318955367,5.076795964725858
2009,14587,FW08CA199,0.84,H,958,H,4.405,H,1.0228428293054326,491.7355098522703,480.75373436032794
2009,14588,FW08CA170,0.48,NA,33,NA,62.4838,NA,16.9676784497767,19.809431024171758,1.167480341097132
2009,14589,FW08CA168,0.73,NA,186,NA,27.9081,NA,4.578308398914882,67.4513719543299,14.73281528398496
2009,14590,FW08CA155,3,H,321,H,41.4638,H,10.902129845066804,186.5736688129379,17.113506394107215
2009,14591,FW08CA145,0.93,NA,31,NA,8.415,NA,34.99583680266445,284.98829703708,8.143491428539924
2009,14592,FW08CA139,0.49,H,0,R,0.1969,R,Inf,6417.244136742321,0
2009,14593,FW08CA132,1.36,H,201,NA,113.8438,NA,7.892925050020505,30.80546173189118,3.9029208483122675
2009,14594,FW08CA116,1.1,NA,75,NA,29.8763,NA,17.109075770191506,94.94324506736649,5.549291285084054
2009,14595,FW08CA102,6.29,NA,124,NA,84.0719,NA,59.17306814213961,192.9292077667801,3.2604225845336408
2009,14596,FW08CA097,1.36,H,104,NA,95.9388,NA,15.254595529366554,36.55466635306125,2.396305184407546
2009,14597,FW08CA054,0.93,NA,79,NA,75.0525,NA,13.732543555475921,31.953319603837684,2.326831841075511
2009,14598,FW08CA046,0.61,H,0,R,25.9563,NA,Inf,60.60176150227878,0
2009,14599,FW08CA038,5.54,H,5244,H,307.3981,NA,1.2323730986954045,46.47365009808612,37.71069828389091
2009,14600,FW08CA036,0.56,H,90,H,29.22,H,7.258395781293367,49.42037236822384,6.808718325279538
2009,14601,FW08CA022,1.59,NA,1889,NA,22.5269,NA,0.9818842512129252,182.00943064206456,185.36750173681637
2009,14602,FW08CA009,0.98,NA,0,R,16.4675,NA,Inf,153.46049740696074,0
2009,14603,FW08CA008,1.33,H,248,NA,21.0513,NA,6.255976202626843,162.91869344999185,26.04208970321584
2009,14604,FW08CA005,1.48,NA,114,NA,26.9013,NA,15.14439721284894,141.86871845859153,9.367736230414376
2009,14605,FW08CA002,2.09,H,144,NA,47.6575,NA,16.93085623091868,113.0871417500227,6.679351605591332
2009,14606,FW08MT088,7.08,H,515,NA,88.0863,NA,16.036927156172442,207.2636239899407,12.924148246827142
2009,14607,FW08MT010,0.99,NA,115,H,7.3994,NA,10.04228360424284,345.01413430082783,34.35614327353394
2009,14608,FW08MT015,0.84,NA,34,NA,11.86,NA,28.820100896311892,182.63869484816618,6.337198315344497
2009,14609,FW08MT103,2.73,NA,153,NA,48.6581,NA,20.814517314003037,144.67906664918206,6.950873011686355
2009,14610,FW08MT017,0.7,HS,196,S,9.165,S,4.166171047936243,196.9535298144436,47.27447038258465
2009,14611,FW08MT019,4.09,H,563,NA,184.1706,NA,8.47442110851969,57.266574128746036,6.7575794730301455
2009,14612,FW08MT022,1.58,NA,103,NA,24.1356,NA,17.894311374825186,168.80961728046142,9.433702909515318
2009,14613,FW08MT022,1.79,NA,126,NA,33.45,NA,16.572102612901947,137.99238053988392,8.326787720494329
2009,14614,FW08MT025,2.91,NA,298,NA,57.5488,NA,11.391262314961246,130.3931913481796,11.446772775737207
2009,14615,FW08MT025,2.56,H,185,NA,63.05,NA,16.142223822490266,104.70154068014959,6.486190616083109
2009,14616,FW08MT033,4.14,NA,430,NA,70.2688,NA,11.231222043645797,151.9273637619788,13.52723356118968
2009,14617,FW08MT041,2.38,HS,312,S,80.385,S,8.898514058797154,76.34843493870594,8.579908334608646
2009,14618,FW08MT044,10.17,NA,723,NA,57.2413,NA,16.40883634315802,458.15207986993283,27.921058525333404
2009,14619,FW08MT053,10.75,NA,813,NA,37.9225,NA,15.42456931646752,730.987082039716,47.39108541975964
2009,14620,FW08MT056,12.99,H,996,NA,66.8506,NA,15.214053549752714,501.0741974050963,32.934956865143974
2009,14622,FW08MT058,1.93,H,248,H,6.7938,H,9.078221106067524,732.5592377180653,80.69413921064907
2009,14623,FW08MT061,6.85,H,631,NA,42.0944,NA,12.663575388180211,419.6279871680665,33.136612236677976
2009,14624,FW08MT063,2.61,H,185,NA,80.7188,NA,16.45750163152328,83.38040656409075,5.066407309623531
2009,14625,FW08MT066,1.13,H,217,NA,20.2531,NA,6.074546173119941,143.8749329976853,23.68488589885717
2009,14626,FW08MT080,10.83,HS,691,S,317.3813,S,18.282919082144524,87.99243173124087,4.812821811215917
2009,14627,FW08MT087,0.93,H,64,NA,181.555,NA,16.95110845129059,13.209091016865566,0.7792464460257686
